prison,date,incidents
Highpoint (North and South),2010-01-01,1
Highpoint (North and South),2011-10-01,1
Highpoint (North and South),2013-02-01,1
Highpoint (North and South),2013-03-01,1
Highpoint (North and South),2013-04-01,1
Highpoint (North and South),2013-08-01,1
Highpoint (North and South),2014-01-01,1
Highpoint (North and South),2014-05-01,1
Highpoint (North and South),2014-07-01,1
Highpoint (North and South),2014-09-01,1
Highpoint (North and South),2015-11-01,1
Highpoint (North and South),2016-07-01,1
Highpoint (North and South),2017-05-01,1
Highpoint (North and South),2017-08-01,1
Highpoint (North and South),2017-11-01,1
Highpoint (North and South),2018-06-01,1
Highpoint (North and South),2019-12-01,1
Highpoint (North and South),2020-09-01,1
Highpoint (North and South),2020-12-01,1
Highpoint (North and South),2022-02-01,1
Highpoint (North and South),2022-07-01,1
Highpoint (North and South),2022-12-01,2
Highpoint (North and South),2023-11-01,1
Highpoint (North and South),2024-09-01,1
Hindley,2002-09-01,1
Hindley,2005-09-01,1
Hindley,2012-01-01,1
Hindley,2016-02-01,1
Hindley,2016-06-01,1
Hindley,2016-11-01,1
Hindley,2017-03-01,1
Hindley,2017-08-01,1
Hindley,2018-05-01,1
Hindley,2021-01-01,1
Hindley,2023-02-01,1
Hollesley Bay,2000-12-01,1
Hollesley Bay,2001-01-01,1
Hollesley Bay,2018-12-01,1
Hollesley Bay,2023-11-01,1
Hollesley Bay,2024-01-01,1
Hollesley Bay,2024-06-01,1
Hollesley Bay,2024-09-01,1
Holloway,2000-06-01,1
Holloway,2001-04-01,1
Holloway,2002-08-01,1
Holloway,2003-07-01,1
Holloway,2004-04-01,1
Holloway,2004-05-01,1
Holloway,2004-06-01,1
Holloway,2005-03-01,1
Holloway,2005-10-01,1
Holloway,2007-06-01,1
Holloway,2007-12-01,1
Holloway,2010-08-01,1
Holloway,2012-01-01,1
Holloway,2014-07-01,1
Holloway,2015-03-01,1
Holloway,2016-01-01,1
Holme House,2000-04-01,1
Holme House,2000-10-01,1
Holme House,2001-02-01,1
Holme House,2001-11-01,1
Holme House,2002-03-01,1
Holme House,2002-04-01,1
Holme House,2002-05-01,1
Holme House,2002-06-01,1
Holme House,2002-12-01,1
Holme House,2003-10-01,1
Holme House,2004-02-01,1
Holme House,2004-04-01,1
Holme House,2004-06-01,1
Holme House,2005-03-01,1
Holme House,2005-07-01,1
Holme House,2005-10-01,1
Holme House,2005-11-01,1
Holme House,2006-01-01,1
Holme House,2006-04-01,1
Holme House,2006-07-01,1
Holme House,2007-01-01,1
Holme House,2007-06-01,1
Holme House,2007-07-01,1
Holme House,2007-11-01,1
Holme House,2007-12-01,1
Holme House,2008-06-01,1
Holme House,2008-11-01,1
Holme House,2009-03-01,1
Holme House,2009-06-01,1
Holme House,2010-07-01,1
Holme House,2010-12-01,1
Holme House,2011-03-01,2
Holme House,2011-11-01,1
Holme House,2011-12-01,1
Holme House,2012-01-01,1
Holme House,2012-05-01,1
Holme House,2012-06-01,1
Holme House,2012-07-01,1
Holme House,2013-01-01,1
Holme House,2013-02-01,1
Holme House,2013-07-01,1
Holme House,2013-09-01,3
Holme House,2013-10-01,2
Holme House,2013-12-01,1
Holme House,2014-03-01,1
Holme House,2014-05-01,1
Holme House,2014-07-01,1
Holme House,2014-11-01,1
Holme House,2015-01-01,1
Holme House,2015-06-01,1
Holme House,2015-07-01,1
Holme House,2015-09-01,1
Holme House,2016-02-01,2
Holme House,2016-06-01,1
Holme House,2016-11-01,1
Holme House,2017-01-01,1
Holme House,2017-08-01,1
Holme House,2017-09-01,1
Holme House,2017-10-01,1
Holme House,2017-11-01,1
Holme House,2018-01-01,1
Holme House,2018-03-01,1
Holme House,2018-05-01,2
Holme House,2018-10-01,1
Holme House,2018-11-01,1
Holme House,2018-12-01,1
Holme House,2019-07-01,1
Holme House,2019-08-01,1
Holme House,2019-09-01,1
Holme House,2019-10-01,1
Holme House,2019-11-01,1
Holme House,2019-12-01,1
Holme House,2020-02-01,2
Holme House,2020-04-01,1
Holme House,2020-05-01,1
Holme House,2020-08-01,2
Holme House,2020-11-01,1
Holme House,2021-03-01,1
Holme House,2021-04-01,2
Holme House,2021-11-01,1
Holme House,2021-12-01,1
Holme House,2022-02-01,2
Holme House,2022-07-01,1
Holme House,2022-10-01,1
Holme House,2022-11-01,2
Holme House,2022-12-01,2
Holme House,2023-02-01,1
Holme House,2023-03-01,1
Holme House,2023-06-01,1
Holme House,2023-08-01,1
Holme House,2023-10-01,1
Holme House,2024-03-01,3
Holme House,2024-04-01,2
Holme House,2024-08-01,1
Hull,2000-06-01,1
Hull,2000-07-01,1
Hull,2001-06-01,1
Hull,2001-11-01,1
Hull,2001-12-01,1
Hull,2002-04-01,1
Hull,2002-11-01,1
Hull,2002-12-01,2
Hull,2003-04-01,1
Hull,2003-05-01,1
Hull,2003-10-01,1
Hull,2004-01-01,1
Hull,2004-04-01,1
Hull,2004-05-01,1
Hull,2004-07-01,1
Hull,2004-09-01,1
Hull,2004-10-01,1
Hull,2004-12-01,1
Hull,2005-03-01,1
Hull,2006-03-01,1
Hull,2006-04-01,1
Hull,2007-03-01,1
Hull,2007-09-01,1
Hull,2008-01-01,1
Hull,2008-02-01,1
Hull,2008-03-01,2
Hull,2008-07-01,1
Hull,2009-04-01,1
Hull,2010-05-01,1
Hull,2010-10-01,1
Hull,2011-03-01,2
Hull,2011-05-01,1
Hull,2012-09-01,1
Hull,2013-02-01,1
Hull,2014-07-01,2
Hull,2014-10-01,1
Hull,2015-01-01,1
Hull,2015-02-01,1
Hull,2015-08-01,1
Hull,2016-02-01,2
Hull,2016-04-01,2
Hull,2016-05-01,1
Hull,2016-09-01,2
Hull,2016-10-01,1
Hull,2017-12-01,1
Hull,2018-01-01,1
Hull,2018-02-01,1
Hull,2018-05-01,2
Hull,2018-07-01,1
Hull,2018-08-01,2
Hull,2018-09-01,1
Hull,2018-12-01,1
Hull,2019-04-01,1
Hull,2019-07-01,1
Hull,2019-09-01,1
Hull,2019-10-01,1
Hull,2019-11-01,1
Hull,2020-03-01,1
Hull,2020-05-01,1
Hull,2020-06-01,1
Hull,2020-07-01,1
Hull,2020-11-01,1
Hull,2021-01-01,3
Hull,2021-05-01,2
Hull,2021-09-01,1
Hull,2021-10-01,1
Hull,2022-04-01,1
Hull,2022-05-01,1
Hull,2022-08-01,1
Hull,2023-01-01,1
Hull,2023-05-01,1
Hull,2023-07-01,1
Hull,2023-08-01,1
Hull,2023-09-01,2
Hull,2024-01-01,1
Hull,2024-05-01,1
Hull,2024-06-01,1
Humber,2014-08-01,1
Humber,2014-11-01,1
Humber,2015-11-01,1
Humber,2015-12-01,1
Humber,2016-01-01,1
Humber,2016-03-01,1
Humber,2016-06-01,1
Humber,2016-07-01,1
Humber,2016-09-01,1
Humber,2017-07-01,1
Humber,2017-09-01,1
Humber,2018-02-01,2
Humber,2018-10-01,1
Humber,2018-12-01,1
Humber,2019-01-01,1
Humber,2019-02-01,1
Humber,2019-03-01,1
Humber,2019-08-01,1
Humber,2020-01-01,1
Humber,2021-03-01,4
Humber,2021-08-01,1
Humber,2022-01-01,1
Humber,2022-04-01,1
Humber,2022-06-01,1
Humber,2023-08-01,1
Humber,2023-10-01,1
Humber,2024-01-01,1
Humber,2024-09-01,1
Huntercombe,2016-04-01,1
IOW: Albany,2013-05-01,1
IOW: Albany,2013-06-01,1
IOW: Albany,2013-07-01,1
IOW: Albany,2013-09-01,2
IOW: Albany,2013-11-01,1
IOW: Camp Hill,2012-12-01,1
IOW: Parkhurst,2013-12-01,1
IoW: Albany,2000-10-01,1
IoW: Albany,2001-06-01,1
IoW: Albany,2001-07-01,1
IoW: Albany,2001-12-01,1
IoW: Albany,2002-02-01,1
IoW: Albany,2002-10-01,1
IoW: Albany,2003-03-01,2
IoW: Albany,2003-04-01,2
IoW: Albany,2004-06-01,1
IoW: Albany,2004-09-01,1
IoW: Albany,2005-01-01,1
IoW: Albany,2005-06-01,1
IoW: Albany,2005-10-01,1
IoW: Albany,2006-10-01,1
IoW: Albany,2006-12-01,1
IoW: Albany,2007-06-01,1
IoW: Albany,2008-02-01,1
IoW: Albany,2008-03-01,2
IoW: Albany,2008-05-01,1
IoW: Albany,2008-06-01,1
IoW: Albany,2008-10-01,2
IoW: Albany,2008-12-01,1
IoW: Albany,2009-09-01,1
IoW: Albany,2010-03-01,1
IoW: Albany,2010-09-01,1
IoW: Albany,2010-10-01,1
IoW: Albany,2010-11-01,1
IoW: Albany,2010-12-01,1
IoW: Albany,2011-02-01,1
IoW: Albany,2011-06-01,1
IoW: Albany,2011-09-01,1
IoW: Albany,2011-10-01,1
IoW: Albany,2011-12-01,1
IoW: Albany,2012-01-01,2
IoW: Albany,2012-05-01,1
IoW: Albany,2012-08-01,1
IoW: Albany,2012-09-01,1
IoW: Albany,2012-10-01,2
IoW: Albany,2012-11-01,1
IoW: Camp Hill,2003-09-01,1
IoW: Camp Hill,2004-09-01,1
IoW: Camp Hill,2007-02-01,1
IoW: Camp Hill,2007-07-01,1
IoW: Camp Hill,2009-02-01,1
IoW: Camp Hill,2009-05-01,1
IoW: Camp Hill,2010-04-01,1
IoW: Parkhurst,2000-02-01,1
IoW: Parkhurst,2000-03-01,1
IoW: Parkhurst,2000-04-01,1
IoW: Parkhurst,2000-05-01,1
IoW: Parkhurst,2003-07-01,1
IoW: Parkhurst,2003-09-01,2
IoW: Parkhurst,2004-10-01,1
IoW: Parkhurst,2005-08-01,2
IoW: Parkhurst,2005-10-01,1
IoW: Parkhurst,2006-03-01,1
IoW: Parkhurst,2006-09-01,1
IoW: Parkhurst,2008-04-01,1
IoW: Parkhurst,2008-08-01,1
IoW: Parkhurst,2009-04-01,1
IoW: Parkhurst,2009-06-01,1
IoW: Parkhurst,2010-01-01,1
IoW: Parkhurst,2011-03-01,1
IoW: Parkhurst,2012-01-01,1
IoW: Parkhurst,2012-03-01,1
IoW: Parkhurst,2012-10-01,1
Isis,2016-02-01,1
Isis,2019-08-01,1
Isis,2020-11-01,1
Isle of Wight,2013-03-01,1
Isle of Wight,2013-11-01,2
Isle of Wight,2014-01-01,1
Isle of Wight,2014-02-01,3
Isle of Wight,2014-05-01,1
Isle of Wight,2014-09-01,1
Isle of Wight,2014-12-01,1
Isle of Wight,2015-03-01,1
Isle of Wight,2015-05-01,2
Isle of Wight,2015-07-01,2
Isle of Wight,2015-10-01,2
Isle of Wight,2015-11-01,1
Isle of Wight,2015-12-01,1
Isle of Wight,2016-01-01,2
Isle of Wight,2016-05-01,1
Isle of Wight,2016-11-01,1
Isle of Wight,2017-01-01,1
Isle of Wight,2017-06-01,1
Isle of Wight,2017-07-01,1
Isle of Wight,2017-08-01,1
Isle of Wight,2017-09-01,1
Isle of Wight,2017-10-01,1
Isle of Wight,2017-12-01,1
Isle of Wight,2018-01-01,1
Isle of Wight,2018-06-01,2
Isle of Wight,2018-07-01,2
Isle of Wight,2018-10-01,1
Isle of Wight,2018-11-01,2
Isle of Wight,2018-12-01,1
Isle of Wight,2019-01-01,1
Isle of Wight,2019-04-01,3
Isle of Wight,2019-10-01,1
Isle of Wight,2019-11-01,1
Isle of Wight,2020-02-01,1
Isle of Wight,2020-04-01,1
Isle of Wight,2020-10-01,1
Isle of Wight,2020-11-01,1
Isle of Wight,2020-12-01,1
Isle of Wight,2021-01-01,1
Isle of Wight,2021-03-01,6
Isle of Wight,2021-05-01,1
Isle of Wight,2021-06-01,1
Isle of Wight,2021-07-01,1
Isle of Wight,2021-09-01,1
Isle of Wight,2021-11-01,1
Isle of Wight,2021-12-01,1
Isle of Wight,2022-01-01,1
Isle of Wight,2022-02-01,1
Isle of Wight,2022-04-01,1
Isle of Wight,2022-09-01,2
Isle of Wight,2022-10-01,2
Isle of Wight,2023-03-01,3
Isle of Wight,2023-05-01,1
Isle of Wight,2023-06-01,1
Isle of Wight,2023-07-01,4
Isle of Wight,2023-09-01,2
Isle of Wight,2023-10-01,1
Isle of Wight,2023-12-01,1
Isle of Wight,2024-06-01,2
Isle of Wight,2024-07-01,1
Kingston,2000-10-01,1
Kingston,2001-02-01,1
Kingston,2002-01-01,1
Kingston,2002-05-01,1
Kingston,2002-09-01,1
Kingston,2003-09-01,1
Kingston,2003-10-01,1
Kingston,2004-06-01,1
Kingston,2004-07-01,2
Kingston,2004-08-01,1
Kingston,2004-10-01,1
Kingston,2006-09-01,1
Kingston,2009-12-01,1
Kingston,2011-06-01,2
Kingston,2012-07-01,1
Kirkham,2004-06-01,1
Kirkham,2005-05-01,1
Kirkham,2005-06-01,1
Kirkham,2012-02-01,1
Kirkham,2013-10-01,1
Kirkham,2014-01-01,1
Kirkham,2016-06-01,1
Kirkham,2019-02-01,1
Kirkham,2023-08-01,1
Kirklevington Grange,2008-01-01,1
Kirklevington Grange,2017-12-01,1
Kirklevington Grange,2021-01-01,1
Kirklevington Grange,2024-02-01,1
Lancaster Castle,2003-01-01,1
Lancaster Farms,2004-02-01,1
Lancaster Farms,2005-01-01,1
Lancaster Farms,2007-11-01,1
Lancaster Farms,2014-01-01,1
Lancaster Farms,2015-07-01,1
Lancaster Farms,2017-10-01,1
Lancaster Farms,2018-05-01,1
Lancaster Farms,2018-12-01,1
Lancaster Farms,2019-06-01,1
Lancaster Farms,2019-10-01,1
Lancaster Farms,2020-11-01,1
Lancaster Farms,2021-12-01,1
Lancaster Farms,2023-04-01,1
Lancaster Farms,2023-12-01,1
Latchmere House,2002-05-01,1
Leeds,2000-01-01,1
Leeds,2000-03-01,1
Leeds,2000-04-01,1
Leeds,2001-02-01,1
Leeds,2002-04-01,1
Leeds,2002-05-01,1
Leeds,2002-07-01,1
Leeds,2002-08-01,1
Leeds,2002-09-01,1
Leeds,2003-02-01,1
Leeds,2003-04-01,1
Leeds,2003-08-01,1
Leeds,2003-12-01,1
Leeds,2004-04-01,1
Leeds,2004-08-01,2
Leeds,2005-01-01,1
Leeds,2005-03-01,2
Leeds,2005-08-01,1
Leeds,2005-11-01,1
Leeds,2005-12-01,1
Leeds,2006-01-01,1
Leeds,2006-03-01,2
Leeds,2006-04-01,1
Leeds,2006-05-01,2
Leeds,2006-07-01,2
Leeds,2006-11-01,1
Leeds,2006-12-01,2
Leeds,2007-02-01,1
Leeds,2007-05-01,1
Leeds,2007-06-01,2
Leeds,2007-09-01,1
Leeds,2008-02-01,1
Leeds,2008-03-01,2
Leeds,2008-09-01,1
Leeds,2009-01-01,2
Leeds,2009-08-01,1
Leeds,2009-09-01,1
Leeds,2009-10-01,1
Leeds,2010-01-01,2
Leeds,2010-02-01,1
Leeds,2010-03-01,1
Leeds,2010-07-01,1
Leeds,2010-10-01,1
Leeds,2011-07-01,1
Leeds,2011-11-01,1
Leeds,2012-02-01,1
Leeds,2012-07-01,1
Leeds,2013-02-01,1
Leeds,2013-07-01,2
Leeds,2013-11-01,1
Leeds,2013-12-01,1
Leeds,2014-01-01,1
Leeds,2014-02-01,1
Leeds,2014-05-01,1
Leeds,2014-06-01,1
Leeds,2014-07-01,1
Leeds,2014-08-01,1
Leeds,2014-09-01,1
Leeds,2015-05-01,1
Leeds,2015-08-01,1
Leeds,2015-11-01,1
Leeds,2016-01-01,1
Leeds,2016-02-01,2
Leeds,2016-05-01,1
Leeds,2016-06-01,3
Leeds,2016-11-01,1
Leeds,2017-01-01,1
Leeds,2017-02-01,1
Leeds,2017-04-01,1
Leeds,2017-05-01,1
Leeds,2017-11-01,3
Leeds,2018-04-01,1
Leeds,2018-05-01,1
Leeds,2018-07-01,1
Leeds,2018-08-01,2
Leeds,2018-09-01,2
Leeds,2018-11-01,2
Leeds,2019-03-01,2
Leeds,2019-04-01,2
Leeds,2019-05-01,1
Leeds,2019-07-01,1
Leeds,2019-08-01,2
Leeds,2019-09-01,1
Leeds,2019-11-01,1
Leeds,2020-01-01,2
Leeds,2020-03-01,1
Leeds,2020-08-01,2
Leeds,2020-09-01,1
Leeds,2020-10-01,1
Leeds,2020-11-01,3
Leeds,2021-02-01,2
Leeds,2021-03-01,3
Leeds,2021-06-01,2
Leeds,2021-08-01,3
Leeds,2021-09-01,2
Leeds,2021-11-01,2
Leeds,2022-01-01,1
Leeds,2022-03-01,1
Leeds,2022-04-01,2
Leeds,2022-12-01,3
Leeds,2023-01-01,1
Leeds,2023-02-01,1
Leeds,2023-03-01,1
Leeds,2023-04-01,1
Leeds,2023-05-01,1
Leeds,2023-07-01,2
Leeds,2023-10-01,1
Leeds,2024-02-01,1
Leeds,2024-04-01,2
Leeds,2024-05-01,1
Leicester,2000-03-01,2
Leicester,2000-04-01,1
Leicester,2000-08-01,2
Leicester,2000-09-01,1
Leicester,2001-09-01,1
Leicester,2001-12-01,1
Leicester,2002-02-01,1
Leicester,2003-03-01,1
Leicester,2003-09-01,1
Leicester,2004-03-01,1
Leicester,2004-05-01,1
Leicester,2004-07-01,1
Leicester,2004-10-01,2
Leicester,2005-05-01,1
Leicester,2005-06-01,1
Leicester,2006-01-01,1
Leicester,2006-02-01,1
Leicester,2006-06-01,1
Leicester,2007-01-01,1
Leicester,2007-06-01,1
Leicester,2007-08-01,1
Leicester,2007-11-01,1
Leicester,2008-05-01,1
Leicester,2008-12-01,1
Leicester,2009-02-01,1
Leicester,2009-11-01,1
Leicester,2010-10-01,1
Leicester,2011-02-01,1
Leicester,2011-04-01,1
Leicester,2011-06-01,1
Leicester,2013-03-01,1
Leicester,2014-09-01,1
Leicester,2015-03-01,1
Leicester,2015-09-01,1
Leicester,2016-11-01,1
Leicester,2017-10-01,1
Leicester,2017-12-01,1
Leicester,2019-01-01,1
Leicester,2019-06-01,1
Leicester,2019-10-01,1
Leicester,2019-12-01,2
Leicester,2020-02-01,1
Leicester,2020-04-01,1
Lewes,2000-05-01,1
Lewes,2001-01-01,1
Lewes,2001-05-01,1
Lewes,2001-10-01,1
Lewes,2002-02-01,2
Lewes,2002-08-01,2
Lewes,2002-10-01,1
Lewes,2003-09-01,1
Lewes,2004-03-01,1
Lewes,2004-05-01,1
Lewes,2004-06-01,1
Lewes,2005-04-01,1
Lewes,2005-12-01,1
Lewes,2006-02-01,1
Lewes,2007-04-01,2
Lewes,2007-07-01,1
Lewes,2008-11-01,1
Lewes,2009-04-01,1
Lewes,2009-12-01,1
Lewes,2010-01-01,1
Lewes,2012-07-01,3
Lewes,2012-12-01,1
Lewes,2014-09-01,1
Lewes,2014-11-01,2
Lewes,2015-10-01,1
Lewes,2016-02-01,1
Lewes,2016-03-01,1
Lewes,2016-06-01,3
Lewes,2016-09-01,1
Lewes,2016-10-01,1
Lewes,2016-11-01,1
Lewes,2017-02-01,1
Lewes,2017-04-01,1
Lewes,2017-07-01,1
Lewes,2018-03-01,1
Lewes,2018-05-01,2
Lewes,2018-06-01,2
Lewes,2019-01-01,1
Lewes,2019-02-01,1
Lewes,2020-01-01,1
Lewes,2020-03-01,1
Lewes,2021-01-01,1
Lewes,2021-02-01,3
Lewes,2021-03-01,1
Lewes,2021-04-01,1
Lewes,2021-05-01,1
Lewes,2022-01-01,1
Lewes,2022-02-01,1
Lewes,2022-04-01,1
Lewes,2022-05-01,1
Lewes,2022-06-01,2
Lewes,2023-06-01,1
Lewes,2023-12-01,1
Lewes,2024-06-01,1
Lewes,2024-09-01,1
Leyhill,2000-08-01,1
Leyhill,2002-03-01,1
Leyhill,2002-05-01,1
Leyhill,2004-01-01,1
Leyhill,2006-02-01,1
Leyhill,2011-06-01,1
Leyhill,2012-01-01,1
Leyhill,2012-07-01,1
Leyhill,2013-05-01,1
Leyhill,2013-06-01,1
Leyhill,2013-09-01,1
Leyhill,2014-03-01,1
Leyhill,2014-10-01,2
Leyhill,2015-03-01,1
Leyhill,2015-12-01,1
Leyhill,2016-02-01,1
Leyhill,2016-05-01,1
Leyhill,2016-08-01,2
Leyhill,2017-04-01,2
Leyhill,2018-01-01,1
Leyhill,2019-02-01,1
Leyhill,2019-12-01,1
Leyhill,2020-02-01,1
Leyhill,2020-03-01,1
Leyhill,2020-09-01,1
Leyhill,2021-06-01,1
Leyhill,2021-11-01,2
Leyhill,2022-03-01,1
Leyhill,2022-04-01,1
Leyhill,2022-07-01,2
Leyhill,2022-12-01,1
Leyhill,2023-07-01,1
Leyhill,2023-09-01,1
Leyhill,2023-10-01,1
Leyhill,2024-01-01,1
Lincoln,2001-03-01,1
Lincoln,2002-10-01,1
Lincoln,2003-06-01,1
Lincoln,2004-03-01,1
Lincoln,2004-05-01,1
Lincoln,2004-11-01,1
Lincoln,2006-02-01,1
Lincoln,2006-05-01,1
Lincoln,2006-11-01,1
Lincoln,2007-05-01,1
Lincoln,2007-10-01,1
Lincoln,2007-12-01,1
Lincoln,2008-02-01,1
Lincoln,2008-06-01,1
Lincoln,2008-07-01,1
Lincoln,2009-04-01,2
Lincoln,2009-08-01,1
Lincoln,2012-04-01,1
Lincoln,2012-08-01,1
Lincoln,2013-01-01,1
Lincoln,2013-03-01,1
Lincoln,2013-10-01,1
Lincoln,2015-02-01,1
Lincoln,2015-06-01,1
Lincoln,2015-09-01,1
Lincoln,2016-06-01,2
Lincoln,2016-09-01,1
Lincoln,2017-01-01,3
Lincoln,2017-09-01,1
Lincoln,2017-12-01,1
Lincoln,2018-04-01,1
Lincoln,2018-06-01,1
Lincoln,2018-11-01,1
Lincoln,2019-12-01,1
Lincoln,2020-03-01,1
Lincoln,2020-05-01,1
Lincoln,2020-07-01,1
Lincoln,2020-12-01,2
Lincoln,2021-01-01,1
Lincoln,2022-01-01,2
Lincoln,2022-09-01,1
Lincoln,2022-11-01,1
Lincoln,2024-04-01,1
Lindholme,2001-09-01,1
Lindholme,2004-11-01,1
Lindholme,2006-08-01,1
Lindholme,2007-04-01,1
Lindholme,2008-11-01,1
Lindholme,2009-07-01,1
Lindholme,2010-02-01,1
Lindholme,2010-09-01,1
Lindholme,2011-03-01,1
Lindholme,2011-06-01,1
Lindholme,2013-12-01,1
Lindholme,2015-04-01,1
Lindholme,2015-09-01,1
Lindholme,2015-11-01,1
Lindholme,2016-03-01,1
Lindholme,2016-04-01,1
Lindholme,2016-05-01,1
Lindholme,2016-08-01,1
Lindholme,2017-02-01,1
Lindholme,2017-11-01,1
Lindholme,2017-12-01,2
Lindholme,2018-02-01,2
Lindholme,2018-03-01,1
Lindholme,2018-06-01,1
Lindholme,2018-09-01,1
Lindholme,2018-10-01,1
Lindholme,2018-12-01,1
Lindholme,2019-03-01,1
Lindholme,2019-05-01,1
Lindholme,2019-06-01,1
Lindholme,2019-09-01,1
Lindholme,2020-04-01,1
Lindholme,2020-08-01,1
Lindholme,2022-06-01,1
Lindholme,2022-10-01,1
Lindholme,2024-02-01,1
Lindholme,2024-08-01,1
Littlehey,2000-04-01,1
Littlehey,2000-05-01,1
Littlehey,2000-06-01,1
Littlehey,2000-09-01,1
Littlehey,2001-10-01,1
Littlehey,2002-08-01,1
Littlehey,2002-12-01,1
Littlehey,2003-06-01,2
Littlehey,2003-10-01,1
Littlehey,2004-09-01,1
Littlehey,2005-01-01,2
Littlehey,2005-02-01,1
Littlehey,2005-06-01,1
Littlehey,2006-09-01,1
Littlehey,2006-12-01,1
Littlehey,2007-01-01,1
Littlehey,2008-01-01,1
Littlehey,2008-04-01,1
Littlehey,2009-01-01,1
Littlehey,2009-04-01,1
Littlehey,2009-08-01,1
Littlehey,2009-09-01,1
Littlehey,2010-07-01,1
Littlehey,2011-03-01,1
Littlehey,2011-06-01,1
Littlehey,2011-11-01,1
Littlehey,2012-02-01,1
Littlehey,2012-05-01,1
Littlehey,2012-08-01,1
Littlehey,2012-12-01,1
Littlehey,2014-01-01,1
Littlehey,2014-08-01,1
Littlehey,2015-07-01,1
Littlehey,2015-08-01,2
Littlehey,2015-09-01,1
Littlehey,2016-02-01,2
Littlehey,2016-03-01,1
Littlehey,2016-04-01,2
Littlehey,2016-05-01,1
Littlehey,2016-06-01,1
Littlehey,2016-09-01,1
Littlehey,2016-11-01,1
Littlehey,2016-12-01,1
Littlehey,2017-03-01,1
Littlehey,2017-06-01,1
Littlehey,2017-07-01,2
Littlehey,2017-08-01,1
Littlehey,2017-11-01,1
Littlehey,2017-12-01,3
Littlehey,2018-06-01,4
Littlehey,2018-08-01,1
Littlehey,2018-10-01,1
Littlehey,2018-11-01,1
Littlehey,2019-01-01,1
Littlehey,2019-03-01,1
Littlehey,2019-04-01,2
Littlehey,2019-09-01,1
Littlehey,2019-10-01,1
Littlehey,2020-03-01,2
Littlehey,2020-04-01,1
Littlehey,2020-05-01,1
Littlehey,2020-06-01,1
Littlehey,2020-07-01,1
Littlehey,2020-10-01,1
Littlehey,2020-11-01,4
Littlehey,2020-12-01,1
Littlehey,2021-01-01,5
Littlehey,2021-02-01,2
Littlehey,2021-03-01,2
Littlehey,2021-04-01,1
Littlehey,2021-05-01,2
Littlehey,2021-06-01,1
Littlehey,2021-08-01,2
Littlehey,2021-10-01,1
Littlehey,2021-11-01,1
Littlehey,2022-01-01,1
Littlehey,2022-03-01,3
Littlehey,2022-04-01,1
Littlehey,2022-06-01,1
Littlehey,2022-07-01,3
Littlehey,2022-08-01,2
Littlehey,2022-09-01,1
Littlehey,2022-10-01,1
Littlehey,2022-12-01,1
Littlehey,2023-01-01,3
Littlehey,2023-04-01,1
Littlehey,2023-05-01,1
Littlehey,2023-07-01,2
Littlehey,2023-08-01,1
Littlehey,2023-09-01,2
Littlehey,2023-12-01,2
Littlehey,2024-01-01,1
Littlehey,2024-02-01,3
Littlehey,2024-03-01,1
Littlehey,2024-05-01,1
Littlehey,2024-07-01,4
Littlehey,2024-08-01,1
Liverpool,2000-05-01,1
Liverpool,2000-08-01,1
Liverpool,2000-11-01,1
Liverpool,2001-02-01,1
Liverpool,2001-03-01,1
Liverpool,2001-08-01,1
Liverpool,2002-07-01,2
Liverpool,2002-08-01,1
Liverpool,2002-11-01,1
Liverpool,2003-07-01,2
Liverpool,2003-08-01,1
Liverpool,2003-09-01,1
Liverpool,2003-10-01,1
Liverpool,2003-12-01,1
Liverpool,2004-04-01,1
Liverpool,2004-07-01,1
Liverpool,2004-12-01,2
Liverpool,2005-03-01,1
Liverpool,2005-06-01,4
Liverpool,2005-08-01,1
Liverpool,2006-05-01,1
Liverpool,2006-06-01,2
Liverpool,2006-08-01,1
Liverpool,2006-11-01,1
Liverpool,2007-04-01,1
Liverpool,2008-04-01,1
Liverpool,2009-02-01,1
Liverpool,2009-04-01,1
Liverpool,2009-05-01,1
Liverpool,2009-06-01,1
Liverpool,2010-02-01,2
Liverpool,2010-07-01,1
Liverpool,2011-05-01,1
Liverpool,2011-06-01,1
Liverpool,2011-10-01,1
Liverpool,2011-12-01,1
Liverpool,2012-01-01,1
Liverpool,2012-03-01,1
Liverpool,2012-04-01,1
Liverpool,2012-08-01,2
Liverpool,2013-02-01,1
Liverpool,2013-04-01,1
Liverpool,2013-09-01,2
Liverpool,2014-01-01,1
Liverpool,2014-03-01,1
Liverpool,2014-04-01,1
Liverpool,2014-10-01,1
Liverpool,2014-12-01,2
Liverpool,2015-01-01,1
Liverpool,2015-02-01,1
Liverpool,2015-04-01,1
Liverpool,2015-05-01,2
Liverpool,2016-03-01,2
Liverpool,2016-04-01,2
Liverpool,2016-05-01,1
Liverpool,2016-06-01,1
Liverpool,2016-07-01,1
Liverpool,2016-10-01,1
Liverpool,2017-01-01,1
Liverpool,2017-09-01,1
Liverpool,2017-10-01,1
Liverpool,2017-11-01,1
Liverpool,2018-02-01,1
Liverpool,2018-05-01,2
Liverpool,2018-09-01,2
Liverpool,2018-10-01,2
Liverpool,2019-01-01,1
Liverpool,2019-03-01,2
Liverpool,2019-04-01,1
Liverpool,2019-07-01,1
Liverpool,2019-11-01,1
Liverpool,2020-07-01,1
Liverpool,2020-08-01,1
Liverpool,2020-11-01,1
Liverpool,2020-12-01,1
Liverpool,2021-01-01,2
